Input.image_url,Answer.pose.label
0548B.jpg,Standing
0549B.jpg,Standing
0549B.jpg,Sitting
0550B.jpg,Sitting
0550B.jpg,Standing
0551B.jpg,Sitting
0551B.jpg,Sitting
0552B.jpg,Standing
0552B.jpg,Standing
0553B.jpg,Sitting
0553B.jpg,Sitting
0554B.jpg,Standing
0554B.jpg,Standing
0555B.jpg,Sitting
0555B.jpg,Standing
0556B.jpg,Sitting
0556B.jpg,Standing
0557B.jpg,None of the Above
0557B.jpg,None of the Above
0558B.jpg,Standing
0558B.jpg,Standing
0559B.jpg,Standing
0559B.jpg,Standing
0560B.jpg,Sitting
0560B.jpg,None of the Above
0561B.jpg,Standing
0561B.jpg,Shooting
0562B.jpg,Sitting
0562B.jpg,Sitting
0563B.jpg,Standing
0563B.jpg,Standing
0564B.jpg,Standing
0564B.jpg,Sitting
0565B.jpg,None of the Above
0565B.jpg,Sitting
0566B.jpg,Sitting
0566B.jpg,Sitting
0567B.jpg,Lying
0567B.jpg,Lying
0568B.jpg,Lying
0568B.jpg,Lying
0569B.jpg,Sitting
0569B.jpg,None of the Above
0570B.jpg,Lying
0570B.jpg,Lying
0571B.jpg,Sleeping
0571B.jpg,Sitting
0572B.jpg,None of the Above
0572B.jpg,Sitting
0573B.jpg,Standing
0573B.jpg,Standing
0574B.jpg,Sitting
0574B.jpg,Standing
0575B.jpg,Sitting
0575B.jpg,Sitting
0576B.jpg,Sitting
0576B.jpg,Sitting
0577B.jpg,Standing
0577B.jpg,Standing
0578B.jpg,Sitting
0578B.jpg,Standing
0579B.jpg,Sitting
0579B.jpg,None of the Above
0580B.jpg,Sitting
0580B.jpg,Sitting
0581B.jpg,Sitting
0581B.jpg,Sitting
0582B.jpg,Sitting
0582B.jpg,Sitting
0583B.jpg,Sitting
0583B.jpg,Standing
0584B.jpg,Sitting
0584B.jpg,Sitting
0585B.jpg,Sitting
0585B.jpg,Sitting
0586B.jpg,Standing
0586B.jpg,Sitting
0587B.jpg,None of the Above
0587B.jpg,None of the Above
0588B.jpg,Standing
0588B.jpg,Standing
0589B.jpg,None of the Above
0589B.jpg,Standing
0590B.jpg,Sitting
0590B.jpg,Sitting
0591B.jpg,Standing
0591B.jpg,Standing
0592B.jpg,None of the Above
0592B.jpg,Sleeping
0593B.jpg,Sitting
0593B.jpg,Sitting
0594B.jpg,Sitting
0594B.jpg,Sitting
0595B.jpg,Sitting
0595B.jpg,Standing
0596B.jpg,Sitting
0596B.jpg,Sitting
0597B.jpg,Sitting
0597B.jpg,Standing
0598B.jpg,Sitting
0598B.jpg,Standing
0599B.jpg,Sitting
0599B.jpg,None of the Above
0600B.jpg,Sitting
0600B.jpg,Sitting
0601B.jpg,Sitting
0601B.jpg,Sitting
0602B.jpg,Sitting
0602B.jpg,Sitting
0603B.jpg,Sitting
0603B.jpg,None of the Above
0604B.jpg,Sitting
0604B.jpg,Sitting
0605B.jpg,Sitting
0605B.jpg,Sitting
0606B.jpg,Sitting
0606B.jpg,Sitting
0607B.jpg,Sitting
0607B.jpg,None of the Above
0608B.jpg,Squatting or crouching
0608B.jpg,Sitting
0609B.jpg,Sitting
0609B.jpg,Sitting
0610B.jpg,Sitting
0610B.jpg,Sitting
0611B.jpg,Sitting
0611B.jpg,None of the Above
0612B.jpg,Sitting
0612B.jpg,Sitting
0613B.jpg,Standing
0613B.jpg,Standing
0614B.jpg,None of the Above
0614B.jpg,Sitting
0615B.jpg,Standing
0615B.jpg,Sitting
0616B.jpg,None of the Above
0616B.jpg,None of the Above
0617B.jpg,None of the Above
0617B.jpg,Standing
0618B.jpg,Sitting
0618B.jpg,Sitting
0619B.jpg,Sitting
0619B.jpg,Standing
0620B.jpg,Sitting
0620B.jpg,Standing
0621B.jpg,Standing
0621B.jpg,Standing
0622B.jpg,Standing
0622B.jpg,None of the Above
0623B.jpg,Sitting
0623B.jpg,Sitting
0624B.jpg,Lying
0624B.jpg,Lying
0625B.jpg,Standing
0625B.jpg,Sitting
0626B.jpg,Standing
0626B.jpg,Standing
0627B.jpg,Sitting
0627B.jpg,Sitting
0628B.jpg,None of the Above
0628B.jpg,Sitting
0629B.jpg,None of the Above
0629B.jpg,None of the Above
0630B.jpg,Sitting
0630B.jpg,Sitting
0631B.jpg,Sitting
0631B.jpg,None of the Above
0632B.jpg,Standing
0632B.jpg,Standing
0633B.jpg,None of the Above
0633B.jpg,Sitting
0634B.jpg,Sitting
0634B.jpg,Standing
0635B.jpg,None of the Above
0635B.jpg,Standing
0636B.jpg,Sitting
0636B.jpg,Standing
0637B.jpg,Standing
0637B.jpg,Lying
0638B.jpg,Sitting
0638B.jpg,Standing
0639B.jpg,Sitting
0639B.jpg,Sitting
0640B.jpg,Sitting
0640B.jpg,Sitting
0641B.jpg,Sitting
0641B.jpg,Sitting
0642B.jpg,Standing
0642B.jpg,Sitting
0643B.jpg,Sitting
0643B.jpg,Squatting or crouching
0644B.jpg,Sitting
0644B.jpg,None of the Above
0645B.jpg,Sitting
0645B.jpg,Standing
0646B.jpg,Standing
0646B.jpg,Sitting
0647B.jpg,Sitting
0647B.jpg,Sitting
0648B.jpg,Sitting
0648B.jpg,Sitting
0649B.jpg,Standing
0649B.jpg,Standing
0650B.jpg,Sitting
0650B.jpg,Sitting
0651B.jpg,Lying
0651B.jpg,Lying
0652B.jpg,Sitting
0652B.jpg,Sitting
0653B.jpg,Standing
0653B.jpg,Standing
0654B.jpg,Sitting
0654B.jpg,Sitting
0655B.jpg,Standing
0655B.jpg,Standing
0656B.jpg,Lying
0656B.jpg,Standing
0657B.jpg,Standing
0657B.jpg,Standing
0658B.jpg,Standing
0658B.jpg,Standing
0659B.jpg,Sitting
0659B.jpg,Sitting
0660B.jpg,None of the Above
0660B.jpg,Sitting
0661B.jpg,Sitting
0661B.jpg,Sitting
0662B.jpg,Sitting
0662B.jpg,Standing
0663B.jpg,Sitting
0663B.jpg,Sitting
0664B.jpg,Standing
0664B.jpg,Standing
0665B.jpg,Sitting
0665B.jpg,Sitting
0666B.jpg,Sitting
0666B.jpg,Sitting
0667B.jpg,Standing
0667B.jpg,Sitting
0668B.jpg,Standing
0668B.jpg,Standing
0669B.jpg,Sitting
0669B.jpg,Lying
0670B.jpg,Sitting
0670B.jpg,None of the Above
0671B.jpg,Sitting
0671B.jpg,Sitting
0672B.jpg,Standing
0672B.jpg,Sitting
0673B.jpg,Sitting
0673B.jpg,Sitting
0674B.jpg,Lying
0674B.jpg,Lying
0675B.jpg,None of the Above
0675B.jpg,Sitting
0676B.jpg,Sitting
0676B.jpg,Sitting
0677B.jpg,Riding
0677B.jpg,Sleeping
0678B.jpg,Lying
0678B.jpg,Sitting
0679B.jpg,None of the Above
0679B.jpg,Sitting
0680B.jpg,None of the Above
0680B.jpg,None of the Above
0681B.jpg,Sitting
0681B.jpg,Sitting
0682B.jpg,Standing
0682B.jpg,Standing
0683B.jpg,Standing
0683B.jpg,Standing
0684B.jpg,Standing
0684B.jpg,Sitting
0685B.jpg,None of the Above
0685B.jpg,None of the Above
0686B.jpg,Sitting
0686B.jpg,Sitting
0687B.jpg,None of the Above
0687B.jpg,None of the Above
0688B.jpg,Sitting
0688B.jpg,Standing
0689B.jpg,Sitting
0689B.jpg,Sitting
0690B.jpg,Standing
0690B.jpg,Standing
0691B.jpg,Sitting
0691B.jpg,Sitting
0692B.jpg,Sitting
0692B.jpg,Sitting
0693B.jpg,Sitting
0693B.jpg,None of the Above
0694B.jpg,Standing
0694B.jpg,Standing
0695B.jpg,Standing
0695B.jpg,Standing
0696B.jpg,None of the Above
0696B.jpg,Lying
0697B.jpg,Standing
0697B.jpg,None of the Above
0698B.jpg,Standing
0698B.jpg,Standing
0699B.jpg,Standing
0699B.jpg,Standing
0700B.jpg,Sitting
0700B.jpg,Sitting
0701B.jpg,Shooting
0701B.jpg,Sitting
0702B.jpg,Standing
0702B.jpg,Standing
0703B.jpg,None of the Above
0703B.jpg,None of the Above
0704B.jpg,Shooting
0704B.jpg,Sitting
0705B.jpg,Standing
0705B.jpg,Standing
0706B.jpg,Sitting
0706B.jpg,Sitting
0707B.jpg,Sitting
0707B.jpg,Sitting
0708B.jpg,Sitting
0708B.jpg,Sitting
0709B.jpg,None of the Above
0709B.jpg,Standing
0710B.jpg,Sitting
0710B.jpg,Standing
0711B.jpg,None of the Above
0711B.jpg,Sitting
0712B.jpg,None of the Above
0712B.jpg,None of the Above
0713B.jpg,Sitting
0713B.jpg,Sitting
0714B.jpg,Sitting
0714B.jpg,Standing
0715B.jpg,Sitting
0715B.jpg,None of the Above
0716B.jpg,Standing
0716B.jpg,Standing
0717B.jpg,Sitting
0717B.jpg,None of the Above
0718B.jpg,Standing
0718B.jpg,Standing
0719B.jpg,Sitting
0719B.jpg,Sitting
0720B.jpg,Sitting
0720B.jpg,Sitting
0721B.jpg,Standing
0721B.jpg,Standing
0722B.jpg,Standing
0722B.jpg,Standing
0723B.jpg,Sitting
0723B.jpg,Standing
0724B.jpg,Standing
0724B.jpg,Standing
0725B.jpg,Standing
0725B.jpg,Standing
0726B.jpg,Standing
0726B.jpg,Standing
0727B.jpg,Sitting
0727B.jpg,None of the Above
0728B.jpg,Standing
0728B.jpg,Sitting
0729B.jpg,Standing
0729B.jpg,Standing
0730B.jpg,None of the Above
0730B.jpg,None of the Above
0731B.jpg,Sitting
0731B.jpg,Sitting
0732B.jpg,Standing
0732B.jpg,Sitting
0733B.jpg,Standing
0733B.jpg,Standing
0734B.jpg,Sleeping
0734B.jpg,None of the Above
0735B.jpg,Sitting
0735B.jpg,None of the Above
0736B.jpg,Standing
0736B.jpg,Sitting
0737B.jpg,None of the Above
0737B.jpg,None of the Above
0738B.jpg,Standing
0738B.jpg,Standing
0739B.jpg,Lying
0739B.jpg,Sitting
0740B.jpg,Standing
0740B.jpg,Standing
0741B.jpg,None of the Above
0741B.jpg,Sitting
0742B.jpg,Sitting
0742B.jpg,Sitting
0743B.jpg,Standing
0743B.jpg,Standing
0744B.jpg,Sitting
0744B.jpg,Standing
0745B.jpg,Standing
0745B.jpg,Sitting
0746B.jpg,Sitting
0746B.jpg,Sitting
0747B.jpg,Sitting
0747B.jpg,Sitting
0748B.jpg,None of the Above
0748B.jpg,Standing
0749B.jpg,Sitting
0749B.jpg,Sitting
0750B.jpg,Sitting
0750B.jpg,Sitting
0751B.jpg,Sitting
0751B.jpg,Sitting
0752B.jpg,Squatting or crouching
0752B.jpg,Standing
0753B.jpg,Sitting
0753B.jpg,Standing
0754B.jpg,None of the Above
0754B.jpg,Sitting
0755B.jpg,Standing
0755B.jpg,Standing
0756B.jpg,Standing
0756B.jpg,Standing
0757B.jpg,Sitting
0757B.jpg,Sitting
0758B.jpg,Sitting
0758B.jpg,None of the Above
0759B.jpg,Standing
0759B.jpg,Standing
0760B.jpg,None of the Above
0760B.jpg,None of the Above
0761B.jpg,Sitting
0761B.jpg,Sitting
0762B.jpg,Standing
0762B.jpg,None of the Above
0763B.jpg,Sitting
0763B.jpg,Sitting
0764B.jpg,Standing
0764B.jpg,Sitting
0765B.jpg,None of the Above
0765B.jpg,Standing
0766B.jpg,Sitting
0766B.jpg,Sitting
0767B.jpg,Sitting
0767B.jpg,Sitting
0768B.jpg,Standing
0768B.jpg,Standing
0769B.jpg,None of the Above
0769B.jpg,None of the Above
0770B.jpg,Standing
0770B.jpg,Standing
0771B.jpg,Standing
0771B.jpg,Standing
0772B.jpg,Sitting
0772B.jpg,Standing
0773B.jpg,Sitting
0773B.jpg,Sitting
0774B.jpg,Sitting
0774B.jpg,Sitting
0775B.jpg,Sitting
0775B.jpg,Sitting
0776B.jpg,Sitting
0776B.jpg,Sitting
0777B.jpg,Sitting
0777B.jpg,Sitting
0778B.jpg,Standing
0778B.jpg,Sitting
0779B.jpg,Standing
0779B.jpg,None of the Above
0780B.jpg,Sitting
0780B.jpg,Sitting
0781B.jpg,Standing
0781B.jpg,Standing
0782B.jpg,Standing
0782B.jpg,Standing
0783B.jpg,Sitting
0783B.jpg,Sitting
0784B.jpg,None of the Above
0784B.jpg,None of the Above
0785B.jpg,Sitting
0785B.jpg,Sitting
0786B.jpg,Sitting
0786B.jpg,Sitting
0787B.jpg,Sitting
0787B.jpg,Sitting
0788B.jpg,Sitting
0788B.jpg,Sitting
0789B.jpg,Sitting
0789B.jpg,Sitting
0790B.jpg,Standing
0790B.jpg,Sitting
0791B.jpg,Standing
0791B.jpg,Sitting
0792B.jpg,Standing
0792B.jpg,Standing
0793B.jpg,Sitting
0793B.jpg,Sitting
0794B.jpg,Sitting
0794B.jpg,Sitting
0795B.jpg,None of the Above
0795B.jpg,Standing
0796B.jpg,Standing
0796B.jpg,Standing
0797B.jpg,Standing
0797B.jpg,Standing
0798B.jpg,Sitting
0798B.jpg,Sitting
0799B.jpg,Standing
0799B.jpg,Standing
0800B.jpg,Sitting
0800B.jpg,Sitting
0801B.jpg,Sitting
0801B.jpg,Sitting
0802B.jpg,Sitting
0802B.jpg,Standing
0803B.jpg,None of the Above
0803B.jpg,None of the Above
0804B.jpg,Sitting
0804B.jpg,Sitting
0805B.jpg,Sitting
0805B.jpg,Standing
0806B.jpg,Standing
0806B.jpg,None of the Above
0807B.jpg,Lying
0807B.jpg,Lying
0808B.jpg,None of the Above
0808B.jpg,Standing
0809B.jpg,None of the Above
0809B.jpg,Standing
0810B.jpg,Sitting
0810B.jpg,Sitting
0811B.jpg,None of the Above
0811B.jpg,Standing
0812B.jpg,Sitting
0812B.jpg,None of the Above
0813B.jpg,Sitting
0813B.jpg,None of the Above
0814B.jpg,Sitting
0814B.jpg,Sitting
0815B.jpg,Squatting or crouching
0815B.jpg,Sitting
0816B.jpg,Standing
0816B.jpg,Sitting
0817B.jpg,Standing
0817B.jpg,Standing
0818B.jpg,Standing
0818B.jpg,Standing
0819B.jpg,Sitting
0819B.jpg,Sitting
0820B.jpg,Bowing
0820B.jpg,None of the Above
0821B.jpg,None of the Above
0821B.jpg,Sitting
0822B.jpg,Sitting
0822B.jpg,Lying
0823B.jpg,Sitting
0823B.jpg,Sitting
0824B.jpg,Sitting
0824B.jpg,None of the Above
0825B.jpg,None of the Above
0825B.jpg,Sitting
0826B.jpg,Standing
0826B.jpg,Standing
0827B.jpg,Sitting
0827B.jpg,Sitting
0828B.jpg,Standing
0828B.jpg,Standing
0829B.jpg,Standing
0829B.jpg,Sitting
0830B.jpg,Sitting
0830B.jpg,Sitting
0831B.jpg,Lying
0831B.jpg,Lying
0832B.jpg,Standing
0832B.jpg,Standing
0833B.jpg,Sitting
0833B.jpg,Sitting
0834B.jpg,Sitting
0834B.jpg,Standing
0835B.jpg,Sleeping
0835B.jpg,Sleeping
0836B.jpg,Standing
0836B.jpg,Standing
0837B.jpg,Sitting
0837B.jpg,None of the Above
0838B.jpg,Standing
0838B.jpg,None of the Above
0839B.jpg,Lying
0839B.jpg,Lying
0840B.jpg,Sitting
0840B.jpg,Sitting
0841B.jpg,Standing
0841B.jpg,Standing
0842B.jpg,Standing
0842B.jpg,Sitting
0843B.jpg,Sitting
0843B.jpg,Standing
0844B.jpg,Sitting
0844B.jpg,Sitting
0845B.jpg,Sitting
0845B.jpg,Sitting
0846B.jpg,Sitting
0846B.jpg,Sitting
0847B.jpg,None of the Above
0847B.jpg,None of the Above
0848B.jpg,Sitting
0848B.jpg,None of the Above
0849B.jpg,Sitting
0849B.jpg,Sitting
0850B.jpg,Sitting
0850B.jpg,Sitting
0851B.jpg,Sitting
0851B.jpg,Sitting
0852B.jpg,Standing
0852B.jpg,Standing
0853B.jpg,Standing
0853B.jpg,Sitting
0854B.jpg,Sitting
0854B.jpg,Sitting
0855B.jpg,Standing
0855B.jpg,Standing
0856B.jpg,Sitting
0856B.jpg,None of the Above
0857B.jpg,None of the Above
0857B.jpg,Standing
0858B.jpg,Standing
0858B.jpg,Standing
0859B.jpg,Sitting
0859B.jpg,None of the Above
0860B.jpg,Sitting
0860B.jpg,Sitting
0861B.jpg,Standing
0861B.jpg,Sitting
0862B.jpg,None of the Above
0862B.jpg,None of the Above
0863B.jpg,Sitting
0863B.jpg,Sitting
0864B.jpg,Sitting
0864B.jpg,Sitting
0865B.jpg,Sitting
0865B.jpg,Sitting
0866B.jpg,Sitting
0866B.jpg,None of the Above
0867B.jpg,Sitting
0867B.jpg,Sitting
0868B.jpg,Sitting
0868B.jpg,Sitting
0869B.jpg,Sitting
0869B.jpg,Sitting
0870B.jpg,Sitting
0870B.jpg,None of the Above
0871B.jpg,Sitting
0871B.jpg,Standing
0872B.jpg,Sitting
0872B.jpg,Sitting
0873B.jpg,None of the Above
0873B.jpg,None of the Above
0874B.jpg,None of the Above
0874B.jpg,None of the Above
0875B.jpg,Sitting
0875B.jpg,Sitting
0876B.jpg,Standing
0876B.jpg,Standing
0877B.jpg,Lying
0877B.jpg,Lying
0878B.jpg,Standing
0878B.jpg,Sitting
0879B.jpg,Sitting
0879B.jpg,Standing
0880B.jpg,Standing
0880B.jpg,Sitting
0881B.jpg,None of the Above
0881B.jpg,None of the Above
0882B.jpg,None of the Above
0882B.jpg,Standing
0883B.jpg,Standing
0883B.jpg,Standing
0884B.jpg,Standing
0884B.jpg,Sitting
0885B.jpg,Sitting
0885B.jpg,Sitting
0886B.jpg,Standing
0886B.jpg,Standing
0887B.jpg,Standing
0887B.jpg,Standing
0888B.jpg,Sitting
0888B.jpg,Sitting
0889B.jpg,Standing
0889B.jpg,Sitting
0890B.jpg,Sitting
0890B.jpg,None of the Above
0891B.jpg,Sitting
0891B.jpg,Sitting
0892B.jpg,Sitting
0892B.jpg,Sitting
0893B.jpg,Standing
0893B.jpg,Standing
0894B.jpg,Standing
0894B.jpg,Standing
0895B.jpg,Standing
0895B.jpg,Sitting
0896B.jpg,Sitting
0896B.jpg,Sitting
0897B.jpg,Sitting
0897B.jpg,Sitting
0898B.jpg,Sitting
0898B.jpg,Sitting
0899B.jpg,Sitting
0899B.jpg,Sitting
0900B.jpg,None of the Above
0900B.jpg,Standing
0901B.jpg,Standing
0901B.jpg,Standing
0902B.jpg,Standing
0902B.jpg,Standing
0903B.jpg,Standing
0903B.jpg,Sitting
0904B.jpg,Standing
0904B.jpg,Standing
0905B.jpg,Standing
0905B.jpg,Sitting
0906B.jpg,Standing
0906B.jpg,Standing
0907B.jpg,Standing
0907B.jpg,Standing
0908B.jpg,Sitting
0908B.jpg,Sitting
0909B.jpg,Sitting
0909B.jpg,Sitting
0910B.jpg,Standing
0910B.jpg,Standing
0911B.jpg,Standing
0911B.jpg,Standing
0912B.jpg,Sitting
0912B.jpg,Sitting
0913B.jpg,Sitting
0913B.jpg,Sitting
0914B.jpg,Standing
0914B.jpg,Standing
0915B.jpg,Sitting
0915B.jpg,Sitting
0916B.jpg,Sitting
0916B.jpg,Sitting
0917B.jpg,Standing
0917B.jpg,Standing
0918B.jpg,Standing
0918B.jpg,Standing
0919B.jpg,Lying
0919B.jpg,Sitting
0920B.jpg,Sitting
0920B.jpg,Sitting
0921B.jpg,Sitting
0921B.jpg,Sitting
0922B.jpg,Standing
0922B.jpg,Sitting
0923B.jpg,Standing
0923B.jpg,Standing
0924B.jpg,Sitting
0924B.jpg,Sitting
0925B.jpg,Standing
0925B.jpg,Sitting
0926B.jpg,Standing
0926B.jpg,Standing
0927B.jpg,Standing
0927B.jpg,Standing
0928B.jpg,Sitting
0928B.jpg,Sitting
0929B.jpg,Standing
0929B.jpg,None of the Above
0930B.jpg,Sitting
0930B.jpg,Standing
0931B.jpg,Sitting
0931B.jpg,Standing
0932B.jpg,Standing
0932B.jpg,None of the Above
0933B.jpg,Lying
0933B.jpg,Lying
0934B.jpg,Sitting
0934B.jpg,Sitting
0935B.jpg,Sitting
0935B.jpg,Sitting
0936B.jpg,Standing
0936B.jpg,Standing
0937B.jpg,Sitting
0937B.jpg,Sitting
0938B.jpg,Sitting
0938B.jpg,Sitting
0939B.jpg,Standing
0939B.jpg,Standing
0940B.jpg,Sitting
0940B.jpg,Sitting
0941B.jpg,None of the Above
0941B.jpg,Standing
0942B.jpg,Sitting
0942B.jpg,Sitting
0943B.jpg,None of the Above
0943B.jpg,Sitting
0944B.jpg,Standing
0944B.jpg,None of the Above
0945B.jpg,Standing
0945B.jpg,Standing
0946B.jpg,Lying
0946B.jpg,Lying
0947B.jpg,None of the Above
0947B.jpg,Sitting
0948B.jpg,Standing
0948B.jpg,Standing
0949B.jpg,Sitting
0949B.jpg,Standing
0950B.jpg,Standing
0950B.jpg,Sitting
0951B.jpg,Sitting
0951B.jpg,Sitting
0952B.jpg,Sitting
0952B.jpg,Sitting
0953B.jpg,Standing
0953B.jpg,Sitting
0954B.jpg,Standing
0954B.jpg,Standing
0955B.jpg,Standing
0955B.jpg,Standing
0956B.jpg,Sitting
0956B.jpg,Sitting
0957B.jpg,None of the Above
0957B.jpg,None of the Above
0958B.jpg,Sitting
0958B.jpg,Sitting
0959B.jpg,Sitting
0959B.jpg,Sitting
0960B.jpg,Sitting
0960B.jpg,Lying
0961B.jpg,Standing
0961B.jpg,Standing
0962B.jpg,Sitting
0962B.jpg,Sitting
0963B.jpg,None of the Above
0963B.jpg,None of the Above
0964B.jpg,Sitting
0964B.jpg,None of the Above
0965B.jpg,None of the Above
0965B.jpg,Sitting
0966B.jpg,Sleeping
0966B.jpg,Lying
0967B.jpg,Sitting
0967B.jpg,Sitting
0968B.jpg,Lying
0968B.jpg,Lying
0969B.jpg,None of the Above
0969B.jpg,Standing
0970B.jpg,None of the Above
0970B.jpg,Standing
0971B.jpg,Standing
0971B.jpg,None of the Above
0972B.jpg,Sitting
0972B.jpg,Sitting
0973B.jpg,Lying
0973B.jpg,Lying
0974B.jpg,Standing
0974B.jpg,Standing
0975B.jpg,Standing
0975B.jpg,Standing
0976B.jpg,Standing
0976B.jpg,Standing
0977B.jpg,Sitting
0977B.jpg,Squatting or crouching
0978B.jpg,Sitting
0978B.jpg,Standing
0979B.jpg,Standing
0979B.jpg,Standing
0980B.jpg,Lying
0980B.jpg,None of the Above
0981B.jpg,Standing
0981B.jpg,Standing
0982B.jpg,None of the Above
0982B.jpg,Standing
0983B.jpg,Standing
0983B.jpg,Standing
0984B.jpg,Sitting
0984B.jpg,Sitting
0985B.jpg,Sitting
0985B.jpg,Sitting
0986B.jpg,Standing
0986B.jpg,Standing
0987B.jpg,None of the Above
0987B.jpg,Sitting
0988B.jpg,Standing
0988B.jpg,Standing
0989B.jpg,Standing
0989B.jpg,Standing
0990B.jpg,Standing
0990B.jpg,Standing
0991B.jpg,Standing
0991B.jpg,Sitting
0992B.jpg,Sitting
0992B.jpg,Sitting
0993B.jpg,None of the Above
0993B.jpg,Sitting
0994B.jpg,Sitting
0994B.jpg,Standing
0995B.jpg,Sitting
0995B.jpg,Sitting
0996B.jpg,Standing
0996B.jpg,Standing
0997B.jpg,Standing
0997B.jpg,Standing
0998B.jpg,Sitting
0998B.jpg,Sitting
0999B.jpg,Sitting
0999B.jpg,Sitting
1000B.jpg,Sitting
1000B.jpg,Sitting
1001B.jpg,Sitting
1001B.jpg,Sitting
1002B.jpg,Standing
1002B.jpg,Standing
1003B.jpg,Standing
1003B.jpg,Standing
1004B.jpg,None of the Above
1004B.jpg,None of the Above
1005B.jpg,None of the Above
1005B.jpg,None of the Above
1006B.jpg,Standing
1006B.jpg,Standing
1007B.jpg,Standing
1007B.jpg,Standing
1008B.jpg,Sitting
1008B.jpg,Sitting
1009B.jpg,Sitting
1009B.jpg,Sitting
1010B.jpg,Standing
1010B.jpg,Standing
1011B.jpg,Standing
1011B.jpg,Standing
1012B.jpg,Standing
1012B.jpg,Standing
1013B.jpg,Sitting
1013B.jpg,Sitting
1014B.jpg,Sitting
1014B.jpg,Sitting
1015B.jpg,Sitting
1015B.jpg,Sitting
1016B.jpg,Standing
1016B.jpg,Sitting
1017B.jpg,Standing
1017B.jpg,Standing
1018B.jpg,Sitting
1018B.jpg,Sitting
1019B.jpg,Sitting
1019B.jpg,Sitting
1020B.jpg,None of the Above
1020B.jpg,None of the Above
1021B.jpg,Sitting
1021B.jpg,Sitting
1022B.jpg,None of the Above
1022B.jpg,None of the Above
1023B.jpg,Standing
1023B.jpg,Standing
1024B.jpg,Standing
1024B.jpg,None of the Above
1025B.jpg,Sitting
1025B.jpg,Standing
1026B.jpg,Standing
1026B.jpg,Standing
1027B.jpg,Standing
1027B.jpg,Standing
1028B.jpg,Standing
1028B.jpg,Standing
1029B.jpg,Sitting
1029B.jpg,Sitting
1030B.jpg,None of the Above
1030B.jpg,Sitting
1031B.jpg,Standing
1031B.jpg,Standing
1032B.jpg,Sitting
1032B.jpg,Standing
1033B.jpg,Standing
1033B.jpg,Standing
1034B.jpg,Sitting
1034B.jpg,Sitting
1035B.jpg,Sitting
1035B.jpg,Sitting
1036B.jpg,None of the Above
1036B.jpg,Sitting
1037B.jpg,Sitting
1037B.jpg,Sitting
1038B.jpg,Standing
1038B.jpg,Standing
1039B.jpg,Sitting
1039B.jpg,None of the Above
1040B.jpg,Sitting
1040B.jpg,Sitting
1041B.jpg,Standing
1041B.jpg,Standing
1042B.jpg,Sitting
1042B.jpg,Sitting
1043B.jpg,Standing
1043B.jpg,Standing
1044B.jpg,Standing
1044B.jpg,Standing
1045B.jpg,None of the Above
1045B.jpg,Sitting
1046B.jpg,Standing
1046B.jpg,Standing
1047B.jpg,Sitting
1047B.jpg,Sitting
1048B.jpg,Standing
1048B.jpg,Standing
1049B.jpg,Standing
1049B.jpg,Standing
1050B.jpg,Standing
1050B.jpg,Standing
1051B.jpg,Sitting
1051B.jpg,None of the Above
1052B.jpg,Sitting
1052B.jpg,Sitting
1053B.jpg,Sitting
1053B.jpg,Sitting
1054B.jpg,Standing
1054B.jpg,Standing
1055B.jpg,None of the Above
1055B.jpg,Sitting
1056B.jpg,Standing
1056B.jpg,Sitting
1057B.jpg,Sitting
1057B.jpg,Standing
1058B.jpg,Sitting
1058B.jpg,Sitting
1059B.jpg,Riding
1059B.jpg,Riding
1060B.jpg,Standing
1060B.jpg,Standing
1061B.jpg,Sitting
1061B.jpg,Sitting
1062B.jpg,Standing
1062B.jpg,Standing
1063B.jpg,Sitting
1063B.jpg,Lying
1064B.jpg,None of the Above
1064B.jpg,None of the Above
1065B.jpg,Standing
1065B.jpg,Standing
1066B.jpg,Standing
1066B.jpg,Standing
1067B.jpg,Sitting
1067B.jpg,Sitting
1068B.jpg,Sitting
1068B.jpg,Sitting
1069B.jpg,Sitting
1069B.jpg,Standing
1070B.jpg,Standing
1070B.jpg,Bowing
1071B.jpg,Sitting
1071B.jpg,Standing
1072B.jpg,Standing
1072B.jpg,Standing
1073B.jpg,Sitting
1073B.jpg,Sitting
1074B.jpg,None of the Above
1074B.jpg,Standing
1075B.jpg,Standing
1075B.jpg,Sitting
1076B.jpg,Sitting
1076B.jpg,Sitting
1077B.jpg,None of the Above
1077B.jpg,Sitting
1078B.jpg,Standing
1078B.jpg,Standing
1079B.jpg,Standing
1079B.jpg,Standing
1080B.jpg,Standing
1080B.jpg,Standing
1081B.jpg,Standing
1081B.jpg,Standing
1082B.jpg,Standing
1082B.jpg,Standing
1083B.jpg,None of the Above
1083B.jpg,None of the Above
1084B.jpg,Standing
1084B.jpg,None of the Above
1085B.jpg,Standing
1085B.jpg,Standing
1086B.jpg,None of the Above
1086B.jpg,Sitting
1087B.jpg,Standing
1087B.jpg,Riding
1088B.jpg,Sitting
1088B.jpg,Standing
1089B.jpg,Squatting or crouching
1089B.jpg,Squatting or crouching
1090B.jpg,Sitting
1090B.jpg,Standing
1091B.jpg,Kneeling
1091B.jpg,Sitting
1092B.jpg,Standing
1092B.jpg,Standing
1093B.jpg,Standing
1093B.jpg,Standing
1094B.jpg,Standing
1094B.jpg,Standing
1095B.jpg,Sitting
1095B.jpg,Sitting
